Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino
11/01/2020,11/30/2020,2020,11.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),56.6,13.5,0.0,4.7,0.0,0.0,24.5
11/01/2020,11/30/2020,2020,11.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
11/01/2020,11/30/2020,2020,11.0,By Month,New Jersey,Weighted distribution of population (%),50.0,15.2,0.1,10.5,0.0,1.5,22.7
12/01/2020,12/31/2020,2020,12.0,By Month,New Jersey,Count of COVID-19 deaths,1434.0,300.0,0.0,140.0,0.0,10.0,491.0
12/01/2020,12/31/2020,2020,12.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),60.3,12.6,0.0,5.9,0.0,0.4,20.6
12/01/2020,12/31/2020,2020,12.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
12/01/2020,12/31/2020,2020,12.0,By Month,New Jersey,Weighted distribution of population (%),53.4,13.0,0.1,10.7,0.0,1.5,21.1
01/01/2021,01/31/2021,2021,1.0,By Month,New Jersey,Count of COVID-19 deaths,1544.0,313.0,0.0,147.0,0.0,0.0,419.0
01/01/2021,01/31/2021,2021,1.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),63.5,12.9,0.0,6.0,0.0,0.0,17.2
01/01/2021,01/31/2021,2021,1.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
01/01/2021,01/31/2021,2021,1.0,By Month,New Jersey,Weighted distribution of population (%),54.3,12.5,0.1,10.8,0.0,1.5,20.7
02/01/2021,02/28/2021,2021,2.0,By Month,New Jersey,Count of COVID-19 deaths,869.0,200.0,0.0,92.0,0.0,0.0,252.0
02/01/2021,02/28/2021,2021,2.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),61.3,14.1,0.0,6.5,0.0,0.0,17.8
02/01/2021,02/28/2021,2021,2.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
02/01/2021,02/28/2021,2021,2.0,By Month,New Jersey,Weighted distribution of population (%),53.1,13.0,0.1,10.9,0.0,1.5,21.3
03/01/2021,03/31/2021,2021,3.0,By Month,New Jersey,Count of COVID-19 deaths,580.0,143.0,0.0,54.0,0.0,0.0,215.0
03/01/2021,03/31/2021,2021,3.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),58.1,14.3,0.0,5.4,0.0,0.0,21.5
03/01/2021,03/31/2021,2021,3.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
03/01/2021,03/31/2021,2021,3.0,By Month,New Jersey,Weighted distribution of population (%),51.9,13.1,0.1,11.0,0.0,1.5,22.4
04/01/2021,04/24/2021,2021,4.0,By Month,New Jersey,Count of COVID-19 deaths,321.0,82.0,0.0,41.0,0.0,0.0,119.0
04/01/2021,04/24/2021,2021,4.0,By Month,New Jersey,Distribution of COVID-19 deaths (%),56.5,14.4,0.0,7.2,0.0,0.0,21.0
04/01/2021,04/24/2021,2021,4.0,By Month,New Jersey,Unweighted distribution of population (%),54.6,12.9,0.1,9.8,0.0,1.6,20.9
04/01/2021,04/24/2021,2021,4.0,By Month,New Jersey,Weighted distribution of population (%),53.1,13.3,0.1,10.5,0.0,1.5,21.4
01/01/2020,01/31/2020,2020,1.0,By Month,New Mexico,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
01/01/2020,01/31/2020,2020,1.0,By Month,New Mexico,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New Mexico,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
02/01/2020,02/29/2020,2020,2.0,By Month,New Mexico,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,New Mexico,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
03/01/2020,03/31/2020,2020,3.0,By Month,New Mexico,Weighted distribution of population (%),38.9,2.4,6.9,2.3,0.1,1.8,47.6
04/01/2020,04/30/2020,2020,4.0,By Month,New Mexico,Count of COVID-19 deaths,51.0,0.0,89.0,0.0,0.0,0.0,19.0
04/01/2020,04/30/2020,2020,4.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),31.5,0.0,54.9,0.0,0.0,0.0,11.7
04/01/2020,04/30/2020,2020,4.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
04/01/2020,04/30/2020,2020,4.0,By Month,New Mexico,Weighted distribution of population (%),37.7,2.2,11.2,2.2,0.1,1.9,44.7
05/01/2020,05/31/2020,2020,5.0,By Month,New Mexico,Count of COVID-19 deaths,51.0,0.0,175.0,0.0,0.0,0.0,35.0
05/01/2020,05/31/2020,2020,5.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),19.4,0.0,66.5,0.0,0.0,0.0,13.3
05/01/2020,05/31/2020,2020,5.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
05/01/2020,05/31/2020,2020,5.0,By Month,New Mexico,Weighted distribution of population (%),37.2,2.3,10.7,2.3,0.1,1.8,45.6
06/01/2020,06/30/2020,2020,6.0,By Month,New Mexico,Count of COVID-19 deaths,22.0,0.0,88.0,0.0,0.0,0.0,16.0
06/01/2020,06/30/2020,2020,6.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),17.3,0.0,69.3,0.0,0.0,0.0,12.6
06/01/2020,06/30/2020,2020,6.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
06/01/2020,06/30/2020,2020,6.0,By Month,New Mexico,Weighted distribution of population (%),37.1,2.3,8.5,2.3,0.1,1.8,47.9
07/01/2020,07/31/2020,2020,7.0,By Month,New Mexico,Count of COVID-19 deaths,39.0,0.0,74.0,0.0,0.0,0.0,49.0
07/01/2020,07/31/2020,2020,7.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),23.5,0.0,44.6,0.0,0.0,0.0,29.5
07/01/2020,07/31/2020,2020,7.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
07/01/2020,07/31/2020,2020,7.0,By Month,New Mexico,Weighted distribution of population (%),37.4,2.4,6.6,2.4,0.1,1.8,49.4
08/01/2020,08/31/2020,2020,8.0,By Month,New Mexico,Count of COVID-19 deaths,24.0,0.0,41.0,0.0,0.0,0.0,31.0
08/01/2020,08/31/2020,2020,8.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),24.7,0.0,42.3,0.0,0.0,0.0,32.0
08/01/2020,08/31/2020,2020,8.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
08/01/2020,08/31/2020,2020,8.0,By Month,New Mexico,Weighted distribution of population (%),37.3,2.4,6.4,2.3,0.1,1.8,49.8
09/01/2020,09/30/2020,2020,9.0,By Month,New Mexico,Count of COVID-19 deaths,11.0,0.0,17.0,0.0,0.0,0.0,22.0
09/01/2020,09/30/2020,2020,9.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),20.8,0.0,32.1,0.0,0.0,0.0,41.5
09/01/2020,09/30/2020,2020,9.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
09/01/2020,09/30/2020,2020,9.0,By Month,New Mexico,Weighted distribution of population (%),37.1,2.4,5.7,2.3,0.1,1.7,50.8
10/01/2020,10/31/2020,2020,10.0,By Month,New Mexico,Count of COVID-19 deaths,46.0,0.0,27.0,0.0,0.0,0.0,82.0
10/01/2020,10/31/2020,2020,10.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),28.4,0.0,16.7,0.0,0.0,0.0,50.6
10/01/2020,10/31/2020,2020,10.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
10/01/2020,10/31/2020,2020,10.0,By Month,New Mexico,Weighted distribution of population (%),37.2,2.4,4.5,2.3,0.1,1.7,51.8
11/01/2020,11/30/2020,2020,11.0,By Month,New Mexico,Count of COVID-19 deaths,229.0,0.0,150.0,0.0,0.0,0.0,394.0
11/01/2020,11/30/2020,2020,11.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),29.1,0.0,19.1,0.0,0.0,0.0,50.1
11/01/2020,11/30/2020,2020,11.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
11/01/2020,11/30/2020,2020,11.0,By Month,New Mexico,Weighted distribution of population (%),37.1,2.3,5.3,2.3,0.1,1.7,51.3
12/01/2020,12/31/2020,2020,12.0,By Month,New Mexico,Count of COVID-19 deaths,309.0,14.0,247.0,0.0,0.0,0.0,435.0
12/01/2020,12/31/2020,2020,12.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),30.4,1.4,24.3,0.0,0.0,0.0,42.8
12/01/2020,12/31/2020,2020,12.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
12/01/2020,12/31/2020,2020,12.0,By Month,New Mexico,Weighted distribution of population (%),37.5,2.4,5.9,2.3,0.1,1.8,50.0
01/01/2021,01/31/2021,2021,1.0,By Month,New Mexico,Count of COVID-19 deaths,172.0,11.0,211.0,0.0,0.0,0.0,269.0
01/01/2021,01/31/2021,2021,1.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),25.6,1.6,31.4,0.0,0.0,0.0,40.1
01/01/2021,01/31/2021,2021,1.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
01/01/2021,01/31/2021,2021,1.0,By Month,New Mexico,Weighted distribution of population (%),37.6,2.3,6.5,2.3,0.1,1.8,49.5
02/01/2021,02/28/2021,2021,2.0,By Month,New Mexico,Count of COVID-19 deaths,84.0,0.0,74.0,0.0,0.0,0.0,106.0
02/01/2021,02/28/2021,2021,2.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),31.6,0.0,27.8,0.0,0.0,0.0,39.8
02/01/2021,02/28/2021,2021,2.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
02/01/2021,02/28/2021,2021,2.0,By Month,New Mexico,Weighted distribution of population (%),37.3,2.4,5.8,2.3,0.1,1.7,50.5
03/01/2021,03/31/2021,2021,3.0,By Month,New Mexico,Count of COVID-19 deaths,41.0,0.0,27.0,0.0,0.0,0.0,61.0
03/01/2021,03/31/2021,2021,3.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),31.3,0.0,20.6,0.0,0.0,0.0,46.6
03/01/2021,03/31/2021,2021,3.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
03/01/2021,03/31/2021,2021,3.0,By Month,New Mexico,Weighted distribution of population (%),36.9,2.3,5.6,2.2,0.1,1.7,51.2
04/01/2021,04/24/2021,2021,4.0,By Month,New Mexico,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,19.0
04/01/2021,04/24/2021,2021,4.0,By Month,New Mexico,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,63.3
04/01/2021,04/24/2021,2021,4.0,By Month,New Mexico,Unweighted distribution of population (%),36.8,1.9,8.8,1.6,0.1,1.5,49.3
04/01/2021,04/24/2021,2021,4.0,By Month,New Mexico,Weighted distribution of population (%),36.2,2.4,4.7,2.2,0.1,1.7,52.8
01/01/2020,01/31/2020,2020,1.0,By Month,New York,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New York,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
01/01/2020,01/31/2020,2020,1.0,By Month,New York,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
02/01/2020,02/29/2020,2020,2.0,By Month,New York,Weighted distribution of population (%),56.1,12.6,0.1,8.9,0.0,1.5,20.8
03/01/2020,03/31/2020,2020,3.0,By Month,New York,Count of COVID-19 deaths,400.0,143.0,0.0,37.0,0.0,0.0,102.0
03/01/2020,03/31/2020,2020,3.0,By Month,New York,Distribution of COVID-19 deaths (%),58.0,20.7,0.0,5.4,0.0,0.0,14.8
03/01/2020,03/31/2020,2020,3.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
03/01/2020,03/31/2020,2020,3.0,By Month,New York,Weighted distribution of population (%),60.3,11.0,0.2,7.8,0.0,1.5,19.3
04/01/2020,04/30/2020,2020,4.0,By Month,New York,Count of COVID-19 deaths,4427.0,1225.0,10.0,308.0,0.0,12.0,1198.0
04/01/2020,04/30/2020,2020,4.0,By Month,New York,Distribution of COVID-19 deaths (%),61.2,16.9,0.1,4.3,0.0,0.2,16.6
04/01/2020,04/30/2020,2020,4.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
04/01/2020,04/30/2020,2020,4.0,By Month,New York,Weighted distribution of population (%),61.5,10.7,0.2,7.1,0.0,1.5,19.1
05/01/2020,05/31/2020,2020,5.0,By Month,New York,Count of COVID-19 deaths,1830.0,361.0,0.0,80.0,0.0,0.0,405.0
05/01/2020,05/31/2020,2020,5.0,By Month,New York,Distribution of COVID-19 deaths (%),67.8,13.4,0.0,3.0,0.0,0.0,15.0
05/01/2020,05/31/2020,2020,5.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
05/01/2020,05/31/2020,2020,5.0,By Month,New York,Weighted distribution of population (%),64.0,10.4,0.2,6.1,0.0,1.6,17.6
06/01/2020,06/30/2020,2020,6.0,By Month,New York,Count of COVID-19 deaths,459.0,72.0,0.0,24.0,0.0,0.0,69.0
06/01/2020,06/30/2020,2020,6.0,By Month,New York,Distribution of COVID-19 deaths (%),73.2,11.5,0.0,3.8,0.0,0.0,11.0
06/01/2020,06/30/2020,2020,6.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
06/01/2020,06/30/2020,2020,6.0,By Month,New York,Weighted distribution of population (%),65.0,11.0,0.2,6.1,0.0,1.7,16.0
07/01/2020,07/31/2020,2020,7.0,By Month,New York,Count of COVID-19 deaths,176.0,29.0,0.0,0.0,0.0,0.0,20.0
07/01/2020,07/31/2020,2020,7.0,By Month,New York,Distribution of COVID-19 deaths (%),75.2,12.4,0.0,0.0,0.0,0.0,8.5
07/01/2020,07/31/2020,2020,7.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
07/01/2020,07/31/2020,2020,7.0,By Month,New York,Weighted distribution of population (%),65.5,10.8,0.3,6.0,0.0,1.7,15.7
08/01/2020,08/31/2020,2020,8.0,By Month,New York,Count of COVID-19 deaths,114.0,12.0,0.0,0.0,0.0,0.0,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,New York,Distribution of COVID-19 deaths (%),80.3,8.5,0.0,0.0,0.0,0.0,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
08/01/2020,08/31/2020,2020,8.0,By Month,New York,Weighted distribution of population (%),66.9,11.1,0.3,5.5,0.0,1.8,14.4
09/01/2020,09/30/2020,2020,9.0,By Month,New York,Count of COVID-19 deaths,96.0,11.0,0.0,0.0,0.0,0.0,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,New York,Distribution of COVID-19 deaths (%),80.7,9.2,0.0,0.0,0.0,0.0,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
09/01/2020,09/30/2020,2020,9.0,By Month,New York,Weighted distribution of population (%),67.6,10.4,0.3,5.1,0.0,1.7,14.8
10/01/2020,10/31/2020,2020,10.0,By Month,New York,Count of COVID-19 deaths,242.0,18.0,0.0,0.0,0.0,0.0,18.0
10/01/2020,10/31/2020,2020,10.0,By Month,New York,Distribution of COVID-19 deaths (%),84.3,6.3,0.0,0.0,0.0,0.0,6.3
10/01/2020,10/31/2020,2020,10.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
10/01/2020,10/31/2020,2020,10.0,By Month,New York,Weighted distribution of population (%),66.7,11.1,0.3,5.6,0.0,1.7,14.5
11/01/2020,11/30/2020,2020,11.0,By Month,New York,Count of COVID-19 deaths,792.0,50.0,0.0,0.0,0.0,0.0,67.0
11/01/2020,11/30/2020,2020,11.0,By Month,New York,Distribution of COVID-19 deaths (%),85.6,5.4,0.0,0.0,0.0,0.0,7.2
11/01/2020,11/30/2020,2020,11.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
11/01/2020,11/30/2020,2020,11.0,By Month,New York,Weighted distribution of population (%),68.9,11.6,0.3,5.1,0.0,1.8,12.2
12/01/2020,12/31/2020,2020,12.0,By Month,New York,Count of COVID-19 deaths,2611.0,228.0,14.0,57.0,0.0,0.0,187.0
12/01/2020,12/31/2020,2020,12.0,By Month,New York,Distribution of COVID-19 deaths (%),84.1,7.3,0.5,1.8,0.0,0.0,6.0
12/01/2020,12/31/2020,2020,12.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
12/01/2020,12/31/2020,2020,12.0,By Month,New York,Weighted distribution of population (%),68.3,11.1,0.3,5.0,0.0,1.8,13.4
01/01/2021,01/31/2021,2021,1.0,By Month,New York,Count of COVID-19 deaths,3606.0,311.0,0.0,91.0,0.0,10.0,290.0
01/01/2021,01/31/2021,2021,1.0,By Month,New York,Distribution of COVID-19 deaths (%),83.5,7.2,0.0,2.1,0.0,0.2,6.7
01/01/2021,01/31/2021,2021,1.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
01/01/2021,01/31/2021,2021,1.0,By Month,New York,Weighted distribution of population (%),66.5,10.7,0.3,5.5,0.0,1.7,15.3
02/01/2021,02/28/2021,2021,2.0,By Month,New York,Count of COVID-19 deaths,1660.0,243.0,0.0,69.0,0.0,0.0,201.0
02/01/2021,02/28/2021,2021,2.0,By Month,New York,Distribution of COVID-19 deaths (%),75.9,11.1,0.0,3.2,0.0,0.0,9.2
02/01/2021,02/28/2021,2021,2.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
02/01/2021,02/28/2021,2021,2.0,By Month,New York,Weighted distribution of population (%),64.8,10.7,0.2,6.1,0.0,1.6,16.5
03/01/2021,03/31/2021,2021,3.0,By Month,New York,Count of COVID-19 deaths,800.0,129.0,0.0,50.0,0.0,0.0,146.0
03/01/2021,03/31/2021,2021,3.0,By Month,New York,Distribution of COVID-19 deaths (%),70.9,11.4,0.0,4.4,0.0,0.0,12.9
03/01/2021,03/31/2021,2021,3.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
03/01/2021,03/31/2021,2021,3.0,By Month,New York,Weighted distribution of population (%),63.6,10.6,0.2,6.4,0.0,1.6,17.6
04/01/2021,04/24/2021,2021,4.0,By Month,New York,Count of COVID-19 deaths,397.0,90.0,0.0,23.0,0.0,0.0,66.0
04/01/2021,04/24/2021,2021,4.0,By Month,New York,Distribution of COVID-19 deaths (%),68.7,15.6,0.0,4.0,0.0,0.0,11.4
04/01/2021,04/24/2021,2021,4.0,By Month,New York,Unweighted distribution of population (%),72.6,8.9,0.3,4.4,0.0,1.8,11.9
04/01/2021,04/24/2021,2021,4.0,By Month,New York,Weighted distribution of population (%),64.7,10.9,0.2,6.4,0.0,1.6,16.1
01/01/2020,01/31/2020,2020,1.0,By Month,New York City,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New York City,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
01/01/2020,01/31/2020,2020,1.0,By Month,New York City,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York City,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York City,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
02/01/2020,02/29/2020,2020,2.0,By Month,New York City,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,New York City,Count of COVID-19 deaths,584.0,699.0,0.0,189.0,0.0,0.0,630.0
03/01/2020,03/31/2020,2020,3.0,By Month,New York City,Distribution of COVID-19 deaths (%),26.8,32.1,0.0,8.7,0.0,0.0,29.0
03/01/2020,03/31/2020,2020,3.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
03/01/2020,03/31/2020,2020,3.0,By Month,New York City,Weighted distribution of population (%),30.8,23.1,0.2,15.8,0.1,1.9,28.1
04/01/2020,04/30/2020,2020,4.0,By Month,New York City,Count of COVID-19 deaths,3838.0,4344.0,0.0,1439.0,0.0,29.0,4628.0
04/01/2020,04/30/2020,2020,4.0,By Month,New York City,Distribution of COVID-19 deaths (%),25.8,29.2,0.0,9.7,0.0,0.2,31.1
04/01/2020,04/30/2020,2020,4.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
04/01/2020,04/30/2020,2020,4.0,By Month,New York City,Weighted distribution of population (%),30.9,23.2,0.2,15.5,0.1,1.9,28.3
05/01/2020,05/31/2020,2020,5.0,By Month,New York City,Count of COVID-19 deaths,772.0,760.0,0.0,315.0,0.0,0.0,900.0
05/01/2020,05/31/2020,2020,5.0,By Month,New York City,Distribution of COVID-19 deaths (%),27.1,26.7,0.0,11.1,0.0,0.0,31.6
05/01/2020,05/31/2020,2020,5.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
05/01/2020,05/31/2020,2020,5.0,By Month,New York City,Weighted distribution of population (%),31.6,22.7,0.2,15.0,0.1,1.9,28.6
06/01/2020,06/30/2020,2020,6.0,By Month,New York City,Count of COVID-19 deaths,128.0,132.0,0.0,54.0,0.0,0.0,161.0
06/01/2020,06/30/2020,2020,6.0,By Month,New York City,Distribution of COVID-19 deaths (%),26.2,27.0,0.0,11.0,0.0,0.0,32.9
06/01/2020,06/30/2020,2020,6.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
06/01/2020,06/30/2020,2020,6.0,By Month,New York City,Weighted distribution of population (%),30.7,23.0,0.2,15.1,0.1,1.9,29.1
07/01/2020,07/31/2020,2020,7.0,By Month,New York City,Count of COVID-19 deaths,59.0,49.0,0.0,17.0,0.0,0.0,64.0
07/01/2020,07/31/2020,2020,7.0,By Month,New York City,Distribution of COVID-19 deaths (%),29.9,24.9,0.0,8.6,0.0,0.0,32.5
07/01/2020,07/31/2020,2020,7.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
07/01/2020,07/31/2020,2020,7.0,By Month,New York City,Weighted distribution of population (%),29.9,22.2,0.2,15.5,0.1,1.8,30.2
08/01/2020,08/31/2020,2020,8.0,By Month,New York City,Count of COVID-19 deaths,27.0,30.0,0.0,10.0,0.0,0.0,35.0
08/01/2020,08/31/2020,2020,8.0,By Month,New York City,Distribution of COVID-19 deaths (%),25.7,28.6,0.0,9.5,0.0,0.0,33.3
08/01/2020,08/31/2020,2020,8.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
08/01/2020,08/31/2020,2020,8.0,By Month,New York City,Weighted distribution of population (%),31.0,22.1,0.2,14.2,0.1,1.8,30.6
09/01/2020,09/30/2020,2020,9.0,By Month,New York City,Count of COVID-19 deaths,32.0,24.0,0.0,10.0,0.0,0.0,28.0
09/01/2020,09/30/2020,2020,9.0,By Month,New York City,Distribution of COVID-19 deaths (%),32.7,24.5,0.0,10.2,0.0,0.0,28.6
09/01/2020,09/30/2020,2020,9.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
09/01/2020,09/30/2020,2020,9.0,By Month,New York City,Weighted distribution of population (%),31.3,23.7,0.2,13.7,0.1,1.8,29.2
10/01/2020,10/31/2020,2020,10.0,By Month,New York City,Count of COVID-19 deaths,65.0,32.0,0.0,10.0,0.0,0.0,35.0
10/01/2020,10/31/2020,2020,10.0,By Month,New York City,Distribution of COVID-19 deaths (%),43.9,21.6,0.0,6.8,0.0,0.0,23.6
10/01/2020,10/31/2020,2020,10.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
10/01/2020,10/31/2020,2020,10.0,By Month,New York City,Weighted distribution of population (%),34.1,21.9,0.2,15.1,0.1,1.9,26.7
11/01/2020,11/30/2020,2020,11.0,By Month,New York City,Count of COVID-19 deaths,122.0,56.0,0.0,40.0,0.0,0.0,71.0
11/01/2020,11/30/2020,2020,11.0,By Month,New York City,Distribution of COVID-19 deaths (%),41.6,19.1,0.0,13.7,0.0,0.0,24.2
11/01/2020,11/30/2020,2020,11.0,By Month,New York City,Unweighted distribution of population (%),32.2,21.9,0.2,14.7,0.1,1.8,29.1
