,data_as_of,start_date,end_date,group,year,mmwr_week,week_ending_date,state,covid_19_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_deaths,footnote
1765,2021-05-04T00:00:00.000,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,By Week,2020,16,2020-04-18T00:00:00.000,Mississippi,66,732,123.00,91,32,0,125,
1766,2021-05-04T00:00:00.000,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,By Week,2020,17,2020-04-25T00:00:00.000,Mississippi,67,750,127.00,80,29,0,118,
1767,2021-05-04T00:00:00.000,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,By Week,2020,18,2020-05-02T00:00:00.000,Mississippi,100,750,128.00,87,45,0,142,
1768,2021-05-04T00:00:00.000,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,By Week,2020,19,2020-05-09T00:00:00.000,Mississippi,87,747,125.00,76,29,0,134,
1769,2021-05-04T00:00:00.000,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,By Week,2020,20,2020-05-16T00:00:00.000,Mississippi,108,775,133.00,110,54,,165,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1770,2021-05-04T00:00:00.000,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,By Week,2020,21,2020-05-23T00:00:00.000,Mississippi,101,724,125.00,96,48,0,149,
1771,2021-05-04T00:00:00.000,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,By Week,2020,22,2020-05-30T00:00:00.000,Mississippi,107,749,124.00,96,56,0,147,
1772,2021-05-04T00:00:00.000,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,By Week,2020,23,2020-06-06T00:00:00.000,Mississippi,89,728,122.00,66,39,0,116,
1773,2021-05-04T00:00:00.000,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,By Week,2020,24,2020-06-13T00:00:00.000,Mississippi,69,702,118.00,70,36,0,103,
1774,2021-05-04T00:00:00.000,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,By Week,2020,25,2020-06-20T00:00:00.000,Mississippi,76,743,131.00,84,40,0,120,
1775,2021-05-04T00:00:00.000,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,By Week,2020,26,2020-06-27T00:00:00.000,Mississippi,68,721,125.00,67,35,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1776,2021-05-04T00:00:00.000,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,By Week,2020,27,2020-07-04T00:00:00.000,Mississippi,91,711,125.00,75,38,0,128,
1777,2021-05-04T00:00:00.000,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,By Week,2020,28,2020-07-11T00:00:00.000,Mississippi,122,796,133.00,98,55,0,165,
1778,2021-05-04T00:00:00.000,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,By Week,2020,29,2020-07-18T00:00:00.000,Mississippi,129,784,140.0,123,78,0,174,
1779,2021-05-04T00:00:00.000,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,By Week,2020,30,2020-07-25T00:00:00.000,Mississippi,164,886,161.00,138,86,0,216,
1780,2021-05-04T00:00:00.000,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,By Week,2020,31,2020-08-01T00:00:00.000,Mississippi,227,871,152.00,165,120,0,272,
1781,2021-05-04T00:00:00.000,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,By Week,2020,32,2020-08-08T00:00:00.000,Mississippi,201,915,155.00,167,117,0,251,
1782,2021-05-04T00:00:00.000,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,By Week,2020,33,2020-08-15T00:00:00.000,Mississippi,194,859,152.00,152,116,0,230,
1783,2021-05-04T00:00:00.000,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,By Week,2020,34,2020-08-22T00:00:00.000,Mississippi,187,810,142.00,154,111,,230,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1784,2021-05-04T00:00:00.000,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,By Week,2020,35,2020-08-29T00:00:00.000,Mississippi,158,812,148.00,111,75,,194,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1785,2021-05-04T00:00:00.000,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,By Week,2020,36,2020-09-05T00:00:00.000,Mississippi,114,735,124.00,103,61,,156,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1786,2021-05-04T00:00:00.000,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,By Week,2020,37,2020-09-12T00:00:00.000,Mississippi,109,744,126.00,87,57,0,139,
1787,2021-05-04T00:00:00.000,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,By Week,2020,38,2020-09-19T00:00:00.000,Mississippi,105,737,134.00,90,48,0,147,
1788,2021-05-04T00:00:00.000,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,By Week,2020,39,2020-09-26T00:00:00.000,Mississippi,102,723,124.00,88,57,0,133,
1789,2021-05-04T00:00:00.000,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,By Week,2020,40,2020-10-03T00:00:00.000,Mississippi,89,727,123.00,97,45,0,141,
1790,2021-05-04T00:00:00.000,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,By Week,2020,41,2020-10-10T00:00:00.000,Mississippi,74,761,129.00,90,40,0,124,
1791,2021-05-04T00:00:00.000,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,By Week,2020,42,2020-10-17T00:00:00.000,Mississippi,76,680,118.00,87,46,0,117,
1792,2021-05-04T00:00:00.000,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,By Week,2020,43,2020-10-24T00:00:00.000,Mississippi,90,724,122.00,87,54,0,123,
1793,2021-05-04T00:00:00.000,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,By Week,2020,44,2020-10-31T00:00:00.000,Mississippi,89,716,122.00,92,49,0,132,
1794,2021-05-04T00:00:00.000,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,By Week,2020,45,2020-11-07T00:00:00.000,Mississippi,110,750,122.00,100,59,0,151,
1795,2021-05-04T00:00:00.000,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,By Week,2020,46,2020-11-14T00:00:00.000,Mississippi,119,784,126.00,99,53,0,165,
1796,2021-05-04T00:00:00.000,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,By Week,2020,47,2020-11-21T00:00:00.000,Mississippi,139,792,125.00,130,79,,190,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1797,2021-05-04T00:00:00.000,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,By Week,2020,48,2020-11-28T00:00:00.000,Mississippi,161,820,132.00,146,97,,210,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1798,2021-05-04T00:00:00.000,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,By Week,2020,49,2020-12-05T00:00:00.000,Mississippi,204,849,135.00,151,110,,245,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1799,2021-05-04T00:00:00.000,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,By Week,2020,50,2020-12-12T00:00:00.000,Mississippi,264,957,146.00,200,151,0,313,
1800,2021-05-04T00:00:00.000,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,By Week,2020,51,2020-12-19T00:00:00.000,Mississippi,238,924,139.00,166,117,,288,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1801,2021-05-04T00:00:00.000,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,By Week,2020,52,2020-12-26T00:00:00.000,Mississippi,249,993,150.0,187,145,,292,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1802,2021-05-04T00:00:00.000,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,By Week,2020/2021,53,2021-01-02T00:00:00.000,Mississippi,297,1064,161.00,208,155,0,350,
1803,2021-05-04T00:00:00.000,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,By Week,2021,1,2021-01-09T00:00:00.000,Mississippi,340,1045,147.00,237,183,,394,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1804,2021-05-04T00:00:00.000,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,By Week,2021,2,2021-01-16T00:00:00.000,Mississippi,328,1050,152.00,257,203,0,382,
1805,2021-05-04T00:00:00.000,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,By Week,2021,3,2021-01-23T00:00:00.000,Mississippi,300,1013,152.00,236,174,,364,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1806,2021-05-04T00:00:00.000,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,By Week,2021,4,2021-01-30T00:00:00.000,Mississippi,227,908,139.00,182,128,0,281,
1807,2021-05-04T00:00:00.000,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,By Week,2021,5,2021-02-06T00:00:00.000,Mississippi,224,850,130.0,174,127,0,271,
1808,2021-05-04T00:00:00.000,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,By Week,2021,6,2021-02-13T00:00:00.000,Mississippi,147,774,113.00,116,75,,189,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1809,2021-05-04T00:00:00.000,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,By Week,2021,7,2021-02-20T00:00:00.000,Mississippi,106,797,121.00,103,60,,150,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1810,2021-05-04T00:00:00.000,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,By Week,2021,8,2021-02-27T00:00:00.000,Mississippi,108,833,129.00,102,55,0,155,
1811,2021-05-04T00:00:00.000,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,By Week,2021,9,2021-03-06T00:00:00.000,Mississippi,83,702,114.00,88,44,,127,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1812,2021-05-04T00:00:00.000,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,By Week,2021,10,2021-03-13T00:00:00.000,Mississippi,60,727,116.00,72,38,0,94,
1813,2021-05-04T00:00:00.000,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,By Week,2021,11,2021-03-20T00:00:00.000,Mississippi,54,653,102.00,69,33,0,90,
1814,2021-05-04T00:00:00.000,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,By Week,2021,12,2021-03-27T00:00:00.000,Mississippi,43,639,102.00,50,17,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1815,2021-05-04T00:00:00.000,2021-03-28T00:00:00.000,2021-04-03T00:00:00.000,By Week,2021,13,2021-04-03T00:00:00.000,Mississippi,46,576,98.00,51,23,0,74,
1816,2021-05-04T00:00:00.000,2021-04-04T00:00:00.000,2021-04-10T00:00:00.000,By Week,2021,14,2021-04-10T00:00:00.000,Mississippi,41,566,91.00,43,16,,70,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1817,2021-05-04T00:00:00.000,2021-04-11T00:00:00.000,2021-04-17T00:00:00.000,By Week,2021,15,2021-04-17T00:00:00.000,Mississippi,20,459,76.00,37,,0,49,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1818,2021-05-04T00:00:00.000,2021-04-18T00:00:00.000,2021-04-24T00:00:00.000,By Week,2021,16,2021-04-24T00:00:00.000,Mississippi,14,375,63.00,30,,,40,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1819,2021-05-04T00:00:00.000,2021-04-25T00:00:00.000,2021-05-01T00:00:00.000,By Week,2021,17,2021-05-01T00:00:00.000,Mississippi,,142,24.00,16,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1820,2021-05-04T00:00:00.000,2019-12-29T00:00:00.000,2020-01-04T00:00:00.000,By Week,2019/2020,1,2020-01-04T00:00:00.000,Missouri,0,1327,92.00,81,0,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1821,2021-05-04T00:00:00.000,2020-01-05T00:00:00.000,2020-01-11T00:00:00.000,By Week,2020,2,2020-01-11T00:00:00.000,Missouri,0,1334,93.00,79,0,11,90,
1822,2021-05-04T00:00:00.000,2020-01-12T00:00:00.000,2020-01-18T00:00:00.000,By Week,2020,3,2020-01-18T00:00:00.000,Missouri,0,1334,91.00,79,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1823,2021-05-04T00:00:00.000,2020-01-19T00:00:00.000,2020-01-25T00:00:00.000,By Week,2020,4,2020-01-25T00:00:00.000,Missouri,0,1352,97.00,80,0,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1824,2021-05-04T00:00:00.000,2020-01-26T00:00:00.000,2020-02-01T00:00:00.000,By Week,2020,5,2020-02-01T00:00:00.000,Missouri,0,1364,101.00,87,0,12,99,
1825,2021-05-04T00:00:00.000,2020-02-02T00:00:00.000,2020-02-08T00:00:00.000,By Week,2020,6,2020-02-08T00:00:00.000,Missouri,0,1334,98.00,72,0,,76,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1826,2021-05-04T00:00:00.000,2020-02-09T00:00:00.000,2020-02-15T00:00:00.000,By Week,2020,7,2020-02-15T00:00:00.000,Missouri,0,1348,95.00,66,0,13,79,
1827,2021-05-04T00:00:00.000,2020-02-16T00:00:00.000,2020-02-22T00:00:00.000,By Week,2020,8,2020-02-22T00:00:00.000,Missouri,0,1362,102.00,63,0,30,93,
1828,2021-05-04T00:00:00.000,2020-02-23T00:00:00.000,2020-02-29T00:00:00.000,By Week,2020,9,2020-02-29T00:00:00.000,Missouri,0,1369,105.00,90,0,24,114,
1829,2021-05-04T00:00:00.000,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,By Week,2020,10,2020-03-07T00:00:00.000,Missouri,0,1394,107.00,87,0,24,111,
1830,2021-05-04T00:00:00.000,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,By Week,2020,11,2020-03-14T00:00:00.000,Missouri,0,1301,99.00,78,0,22,100,
1831,2021-05-04T00:00:00.000,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,By Week,2020,12,2020-03-21T00:00:00.000,Missouri,,1272,95.00,68,,23,91,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1832,2021-05-04T00:00:00.000,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,By Week,2020,13,2020-03-28T00:00:00.000,Missouri,18,1343,105.00,107,11,14,128,
1833,2021-05-04T00:00:00.000,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,By Week,2020,14,2020-04-04T00:00:00.000,Missouri,57,1301,107.00,108,24,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1834,2021-05-04T00:00:00.000,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,By Week,2020,15,2020-04-11T00:00:00.000,Missouri,98,1466,121.00,103,26,,176,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1835,2021-05-04T00:00:00.000,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,By Week,2020,16,2020-04-18T00:00:00.000,Missouri,94,1358,111.00,94,24,,167,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1836,2021-05-04T00:00:00.000,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,By Week,2020,17,2020-04-25T00:00:00.000,Missouri,134,1448,118.00,120,54,0,200,
1837,2021-05-04T00:00:00.000,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,By Week,2020,18,2020-05-02T00:00:00.000,Missouri,123,1393,112.00,98,42,0,179,
1838,2021-05-04T00:00:00.000,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,By Week,2020,19,2020-05-09T00:00:00.000,Missouri,126,1427,121.00,99,42,0,183,
1839,2021-05-04T00:00:00.000,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,By Week,2020,20,2020-05-16T00:00:00.000,Missouri,93,1343,113.00,83,26,,151,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1840,2021-05-04T00:00:00.000,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,By Week,2020,21,2020-05-23T00:00:00.000,Missouri,80,1304,110.0,86,31,0,135,
1841,2021-05-04T00:00:00.000,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,By Week,2020,22,2020-05-30T00:00:00.000,Missouri,59,1244,106.00,63,16,0,106,
1842,2021-05-04T00:00:00.000,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,By Week,2020,23,2020-06-06T00:00:00.000,Missouri,55,1293,110.0,65,20,0,100,
1843,2021-05-04T00:00:00.000,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,By Week,2020,24,2020-06-13T00:00:00.000,Missouri,46,1263,109.00,78,15,,110,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1844,2021-05-04T00:00:00.000,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,By Week,2020,25,2020-06-20T00:00:00.000,Missouri,45,1228,106.00,60,,0,97,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1845,2021-05-04T00:00:00.000,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,By Week,2020,26,2020-06-27T00:00:00.000,Missouri,43,1284,108.00,66,11,0,98,
1846,2021-05-04T00:00:00.000,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,By Week,2020,27,2020-07-04T00:00:00.000,Missouri,42,1284,106.00,52,13,0,81,
1847,2021-05-04T00:00:00.000,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,By Week,2020,28,2020-07-11T00:00:00.000,Missouri,42,1295,111.00,58,,,93,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1848,2021-05-04T00:00:00.000,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,By Week,2020,29,2020-07-18T00:00:00.000,Missouri,48,1367,116.00,70,14,0,104,
1849,2021-05-04T00:00:00.000,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,By Week,2020,30,2020-07-25T00:00:00.000,Missouri,87,1356,116.00,82,33,0,136,
1850,2021-05-04T00:00:00.000,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,By Week,2020,31,2020-08-01T00:00:00.000,Missouri,79,1365,121.00,86,32,0,133,
1851,2021-05-04T00:00:00.000,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,By Week,2020,32,2020-08-08T00:00:00.000,Missouri,98,1355,112.00,110,39,0,169,
1852,2021-05-04T00:00:00.000,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,By Week,2020,33,2020-08-15T00:00:00.000,Missouri,106,1380,117.00,102,40,0,168,
1853,2021-05-04T00:00:00.000,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,By Week,2020,34,2020-08-22T00:00:00.000,Missouri,99,1402,120.0,97,42,,156,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1854,2021-05-04T00:00:00.000,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,By Week,2020,35,2020-08-29T00:00:00.000,Missouri,126,1382,120.0,110,51,,186,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1855,2021-05-04T00:00:00.000,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,By Week,2020,36,2020-09-05T00:00:00.000,Missouri,111,1410,121.00,111,56,0,166,
1856,2021-05-04T00:00:00.000,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,By Week,2020,37,2020-09-12T00:00:00.000,Missouri,151,1369,115.00,104,52,0,203,
1857,2021-05-04T00:00:00.000,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,By Week,2020,38,2020-09-19T00:00:00.000,Missouri,131,1445,121.00,118,65,0,184,
1858,2021-05-04T00:00:00.000,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,By Week,2020,39,2020-09-26T00:00:00.000,Missouri,183,1465,122.00,136,77,0,242,
1859,2021-05-04T00:00:00.000,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,By Week,2020,40,2020-10-03T00:00:00.000,Missouri,238,1522,130.0,136,87,0,287,
1860,2021-05-04T00:00:00.000,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,By Week,2020,41,2020-10-10T00:00:00.000,Missouri,228,1531,133.00,152,101,0,279,
1861,2021-05-04T00:00:00.000,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,By Week,2020,42,2020-10-17T00:00:00.000,Missouri,209,1519,128.00,138,82,,265,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1862,2021-05-04T00:00:00.000,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,By Week,2020,43,2020-10-24T00:00:00.000,Missouri,248,1577,127.00,159,107,0,300,
