Data as of,Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino,Footnote
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Carolina,Count of COVID-19 deaths,341,86,,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Carolina,Distribution of COVID-19 deaths (%),76.6,19.3,,,,,2.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Carolina,Weighted distribution of population (%),60.3,21.6,0.4,4.8,0.1,2.2,10.5,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Carolina,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Carolina,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Carolina,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Carolina,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Carolina,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Carolina,Weighted distribution of population (%),56.3,25.8,0.3,2.5,0.1,1.8,13.3,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Carolina,Count of COVID-19 deaths,15,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Carolina,Distribution of COVID-19 deaths (%),65.2,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Carolina,Weighted distribution of population (%),60.6,20.6,1,4.9,0.1,2.1,10.7,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Carolina,Count of COVID-19 deaths,284,147,,,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Carolina,Distribution of COVID-19 deaths (%),63.1,32.7,,,0,,2.7,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Carolina,Weighted distribution of population (%),53.1,27.4,0.5,5.3,0.1,2.1,11.6,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Carolina,Count of COVID-19 deaths,266,202,,11,0,,54,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Carolina,Distribution of COVID-19 deaths (%),49.3,37.4,,2,0,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Carolina,Weighted distribution of population (%),53.9,26.9,0.9,5,0.1,2.1,11.2,
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,North Carolina,Count of COVID-19 deaths,222,142,10,11,,0,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,North Carolina,Distribution of COVID-19 deaths (%),47.2,30.2,2.1,2.3,,0,16.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,North Carolina,Weighted distribution of population (%),52.4,28.1,0.8,5,0.1,2.1,11.6,
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,North Carolina,Count of COVID-19 deaths,387,204,,15,0,0,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,North Carolina,Distribution of COVID-19 deaths (%),55.5,29.3,,2.2,0,0,11.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,North Carolina,Weighted distribution of population (%),55.8,24.5,0.5,5.9,0.1,2.1,11.2,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,North Carolina,Count of COVID-19 deaths,553,263,,,0,0,72,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,North Carolina,Distribution of COVID-19 deaths (%),61.2,29.1,,,0,0,8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,North Carolina,Weighted distribution of population (%),55.8,25.1,0.5,5.3,0.1,2.1,11.2,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,North Carolina,Count of COVID-19 deaths,572,277,17,16,0,0,26,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,North Carolina,Distribution of COVID-19 deaths (%),62.9,30.5,1.9,1.8,0,0,2.9,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,North Carolina,Weighted distribution of population (%),54.6,26.3,0.6,5,0.1,2.1,11.4,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,North Carolina,Count of COVID-19 deaths,584,192,14,,,0,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,North Carolina,Distribution of COVID-19 deaths (%),70.3,23.1,1.7,,,0,4.3,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,North Carolina,Weighted distribution of population (%),56.8,25.5,0.7,4.3,0.1,2,10.6,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,North Carolina,Count of COVID-19 deaths,825,285,20,12,0,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,North Carolina,Distribution of COVID-19 deaths (%),69.6,24.1,1.7,1,0,,3.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,North Carolina,Weighted distribution of population (%),56.1,25.4,0.5,4.9,0.1,2.1,11,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,North Carolina,Count of COVID-19 deaths,1713,494,19,25,,,76,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,North Carolina,Distribution of COVID-19 deaths (%),73.5,21.2,0.8,1.1,,,3.3,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,North Carolina,Weighted distribution of population (%),56.5,24.9,0.6,4.9,0.1,2,11,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,North Carolina,Count of COVID-19 deaths,265,64,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,North Carolina,Distribution of COVID-19 deaths (%),77.5,18.7,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,North Carolina,Weighted distribution of population (%),61.7,21,0.5,4,0.1,2.3,10.3,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,North Carolina,Count of COVID-19 deaths,51,14,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,North Carolina,Distribution of COVID-19 deaths (%),76.1,20.9,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,North Carolina,Weighted distribution of population (%),58.7,21.8,0.3,6.1,0.1,2.1,10.8,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,North Carolina,Count of COVID-19 deaths,19,,0,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,North Carolina,Distribution of COVID-19 deaths (%),67.9,,0,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,North Carolina,Weighted distribution of population (%),56.7,23.9,0.3,6.4,0,2.1,10.6,
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,North Carolina,Count of COVID-19 deaths,,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,North Carolina,Distribution of COVID-19 deaths (%),,,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,North Carolina,Unweighted distribution of population (%),62.6,21.4,1.1,3.1,0.1,2,9.8,
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,North Carolina,Weighted distribution of population (%),56.3,23.4,0.3,6.5,0,2.1,11.4,
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,North Dakota,Count of COVID-19 deaths,1453,10,141,,0,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,North Dakota,Distribution of COVID-19 deaths (%),88,0.6,8.5,,0,,1.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,North Dakota,Weighted distribution of population (%),84.9,5,2.1,2.6,0.1,2,3.3,
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,North Dakota,Count of COVID-19 deaths,1334,10,125,,0,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,North Dakota,Distribution of COVID-19 deaths (%),88.2,0.7,8.3,,0,,1.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,North Dakota,Weighted distribution of population (%),84.9,5,2.1,2.6,0.1,2,3.3,
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Dakota,Count of COVID-19 deaths,119,0,16,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Dakota,Distribution of COVID-19 deaths (%),85.6,0,11.5,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,North Dakota,Weighted distribution of population (%),84.6,5.4,1.8,2.8,0.1,2,3.3,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Dakota,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Dakota,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,North Dakota,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Dakota,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Dakota,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,North Dakota,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Dakota,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Dakota,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,North Dakota,Weighted distribution of population (%),84.8,5.3,1.9,2.7,0.1,2,3.3,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Dakota,Count of COVID-19 deaths,19,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Dakota,Distribution of COVID-19 deaths (%),73.1,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,North Dakota,Weighted distribution of population (%),84.5,6.1,1.3,3.2,0,1.9,2.9,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Dakota,Count of COVID-19 deaths,45,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Dakota,Distribution of COVID-19 deaths (%),84.9,0,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Dakota,Unweighted distribution of population (%),83.7,3.3,5.1,1.6,0.1,2.1,4.1,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,North Dakota,Weighted distribution of population (%),84.3,6.2,1.3,3.3,0,1.9,2.9,
